objectId,coord_ra,coord_dec,ebv,refExtendedness,patch,g_inputCount,r_inputCount,i_inputCount,y_inputCount,g_psfmag,g_psfmagerr,g_cModelmag,r_psfmag,r_psfmagerr,r_cModelmag,i_psfmag,i_psfmagerr,i_cModelmag,y_psfmag,y_psfmagerr,y_cModelmag,g_minus_r,g_minus_i,r_minus_i,predicted_g_minus_i_1,residual_g_minus_i_1,predicted_r_minus_i_2,residual_r_minus_i_2,predicted_r_minus_i_3,residual_r_minus_i_3
579575325147534029,5.477372295679052,-72.6368309095632,0.0319688,0.0,23,1,2,3,1,20.13231465727344,0.008052047013198,20.133267161991625,19.49596904655281,0.0042866622610522,19.49933307573818,19.26984830204077,0.0032327823151193,19.26008129685941,19.20717490217324,0.0294819996828024,19.190436788081666,0.6363456107206318,0.8624663552326695,0.22612074451203767,0.8893802346440227,-0.0269138794113532,0.2539478329435281,-0.0278270884314904,0.2446901078469125,-0.0185693633348748
579575325147534439,5.534165096173332,-72.64388275589526,0.0316403,0.0,23,1,1,3,1,19.44136114138271,0.0049319677399499,19.441607242695444,18.93550501721122,0.0039131818583432,18.934025475554364,18.769464977214483,0.0022953760865049,18.76547355536384,18.7199327467181,0.0190175280412143,18.704882475729484,0.5058561241714905,0.6718961641682277,0.16604003999673722,0.7003417494935336,-0.0284455853253058,0.196483161562516,-0.0304431215657787,0.190348300315453,-0.0243082603187157
579575325147534711,5.507204654248246,-72.61648616651102,0.0319429,1.0,23,2,2,4,1,19.611582097289624,0.0039292593227658,19.579042932424485,19.03536897878526,0.0030070221466705,19.00300993579368,18.83454415101322,0.0020613572867809,18.769071001055263,18.67061201957102,0.0179416439921524,18.635760471731896,0.5762131185043629,0.7770379462764048,0.20082482777204191,0.8049989847877577,-0.0279610385113528,0.2297979084445405,-0.0289730806724985,0.2217440497800535,-0.0209192220080116
579575325147534715,5.479230344747566,-72.61592324778924,0.032163,0.0,23,2,2,4,1,19.80743919733621,0.0045353531427139,19.81153590164324,19.24589180285878,0.0034943072921164,19.24862698555168,19.019497069052697,0.00234773458756,19.020222651981165,18.93517763298836,0.0227888982536267,18.93467211644748,0.5615473944774294,0.7879421282835111,0.22639473380608166,0.7836763089066789,0.0042658193768321,0.2232914425910803,0.0031032912150013,0.2247760242171361,0.0016187095889455
579575325147534716,5.4927399026624855,-72.60858776194357,0.0321493,0.0,23,2,2,4,1,19.779382022296662,0.0044503031717417,19.78311896451322,19.249523822132844,0.0034832260481227,19.25283434537764,19.01685204303837,0.0023447120347904,19.016372756365303,18.93788317854818,0.0227459857555386,18.9358883469368,0.5298582001638188,0.7625299792582929,0.23267177909447412,0.7366680106431291,0.0258619686151637,0.2084149037982476,0.0242568752962264,0.217653610466597,0.0150181686278771
579575325147535246,5.5522052345405335,-72.62672017178515,0.0316132,0.0,23,1,3,5,1,19.698967415540164,0.0059243193077101,19.701863244485864,19.178649639392223,0.0033497066211009,19.182204431875945,18.982805603253137,0.0022900221124921,18.98162183425194,18.886204671092823,0.02170210405209,18.88078171402472,0.520317776147941,0.7161618122870266,0.19584403613908563,0.722292843063326,-0.0061310307762993,0.2037337577537052,-0.0078897216146196,0.204094862536238,-0.0082508263971524
579575325147535248,5.539345231606033,-72.63195362567777,0.0316425,0.0,23,1,2,4,1,20.029651590387825,0.007491828689899,20.0400871760756,19.440593864583043,0.0040627529391606,19.43937377475474,19.212936352715893,0.0030977111019235,19.20655341087793,19.035356391539256,0.0248988695507211,19.03239294139076,0.589057725804782,0.8167152376719322,0.22765751186715022,0.8234340146727812,-0.0067187770008489,0.235293105141602,-0.0076355932744518,0.2326181180573112,-0.004960606190161
579575325147535411,5.583682894508942,-72.62658771931912,0.0315118,0.0,23,2,2,5,1,19.586869205585817,0.0054831442002721,19.58967152459634,19.022075655704832,0.0028064808740126,19.03001624984453,18.79307399891082,0.001811219616886,18.79461844677609,18.64703367332699,0.0175923181334965,18.6418399564162,0.5647935498809851,0.7937952066749965,0.2290016567940114,0.7884206941779166,0.0053745124970798,0.2247528381106951,0.0042488186833162,0.2263893075896398,0.0026123492043716
579575325147535541,5.552033707726259,-72.61599969116274,0.0316894,0.0,23,2,3,5,1,19.46097864374178,0.0036179752451447,19.464163587987127,18.9589350008,0.0022689491375176,18.966058663285384,18.74350082948045,0.0017543762381813,18.74477607652166,18.61891667087697,0.0170859794675151,18.61304876701976,0.5020436429417785,0.7174778142613292,0.21543417131955067,0.694527190855885,0.0229506234054441,0.1945438646092974,0.0208903067102532,0.2044908182391544,0.0109433530803962
579575325147535694,5.393560025211001,-72.62564245406809,0.0326841,0.0,23,1,1,2,1,19.89332819524791,0.0068302524797113,19.880896538264487,19.305253074585707,0.0055321650835172,19.29966072999908,19.08998573532892,0.003489188893402,19.08894235579577,19.04605159131128,0.0258370607462652,19.022457194693644,0.5880751206622037,0.8033424599189907,0.21526733925678698,0.8220317470969534,-0.0186892871779627,0.2348794242655709,-0.0196120850087839,0.2290005413948438,-0.0137332021380568
579575325147535792,5.193831951169173,-72.60260937303713,0.033866,0.0,23,1,1,2,0,19.776467739490712,0.0063153243152968,19.783223621974045,19.24003077558597,0.0047450274350721,19.2294942333506,19.0386361190248,0.0033583414213596,19.03732513738578,,,,0.536436963904741,0.7378316204659114,0.2013946565611704,0.7465248231692405,-0.0086932027033255,0.2115910148678841,-0.0101963583067101,0.2105290687803777,-0.0091344122192037
579575325147535962,5.454591843617124,-72.6167599155117,0.0323372,0.0,23,2,2,4,1,19.62825212400662,0.0055526481806047,19.62537330666368,19.090487532551123,0.0031548777154806,19.09392275199709,18.867382067529032,0.0021149335092347,18.863819577933604,18.783899887879457,0.0199959969478432,18.77711824015043,0.5377645914554989,0.7608700564775894,0.2231054650220905,0.7485081239598357,0.0123619325177537,0.212226621301534,0.0108788437205564,0.2171813067370396,0.0059241582850509
579575325147535963,5.466032682568294,-72.60777072346973,0.0323579,1.0,23,2,2,4,1,19.762086919769985,0.0044192770741253,19.75393632077992,19.244144913773887,0.0034686833184249,19.234518721341736,19.00641365262057,0.0023254108129946,18.986836589350247,18.925979223304253,0.0225687887691391,18.90218308105968,0.5179420059960975,0.7556732671494153,0.23773126115331777,0.7186992389067,0.0369740282427153,0.2025549001913438,0.0351763609619739,0.2156967381231031,0.0220345230302146
579575325147536060,5.397035804090413,-72.59554476826787,0.0329858,0.0,23,2,2,5,0,19.28901786478424,0.0031990093518379,19.291976836227217,18.76777044372913,0.00251554556807,18.770964506484948,18.532285934763262,0.0015659872459243,18.5338151803892,,,,0.5212474210551079,0.756731930020976,0.23548450896586814,0.7236975784542687,0.0330343515667073,0.2041936580152952,0.0312908509505729,0.2159998997570673,0.0194846092088007
579575325147536061,5.364172304192175,-72.61021121039829,0.0330489,0.0,23,2,1,4,0,19.49705701244752,0.0052170229003422,19.49959157103825,18.941985082453726,0.004179068208071,18.947362220137947,18.69095332686142,0.0025528373409958,18.69186776583553,,,,0.5550719299937938,0.8061036855861019,0.25103175559230806,0.7741710482524449,0.0319326373336534,0.2203405836192007,0.0306911719731073,0.2297512287938848,0.0212805267984232
579575325147536062,5.411460422400568,-72.59309574867059,0.03292,0.0,23,2,2,5,1,19.60803423653851,0.0039825174782169,19.61463805072807,19.070927914676204,0.0030484097780618,19.06856986682779,18.81222970030681,0.001880091524521,18.80162173305579,18.64419067530288,0.0176786083127033,,0.5371063218623071,0.795804536231703,0.2586982143693959,0.7475250067895616,0.0482795294421414,0.2119117002949058,0.04678651407449,0.2269409292644405,0.0317572851049553
579575325147536063,5.36446960379438,-72.6021587480556,0.0331232,0.0,23,2,2,4,0,19.952272557332243,0.0050343559805986,19.955599976365725,19.33911075382541,0.0037057830391756,19.3439436866578,19.04994954842453,0.0024030127489577,19.05107678590031,,,,0.6131618035068342,0.9023230089077146,0.2891612054008803,0.857419088194509,0.0449039207132055,0.2451003791135946,0.0440608262872856,0.2549092937531608,0.0342519116477194
